1651141262.741168, 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:50351024 lastrcv:50351024 lastack:50351024 unacked:1 rcv_ssthresh:42340
1651141265.158838, 	 reno wscale:8,9 rto:280 rtt:79.985/0.377 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:67 ssthresh:63 bytes_sent:3514296 bytes_retrans:641464 bytes_acked:2775817 segs_out:2429 segs_in:1155 data_segs_out:2427 send 9.7Mbps lastrcv:2356 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:1918 busy:2352ms unacked:67 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4016752 minrtt:20.698
1651141265.188324, 	 reno wscale:8,9 rto:280 rtt:79.622/0.366 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:67 ssthresh:63 bytes_sent:3550496 bytes_retrans:641464 bytes_acked:2812017 segs_out:2454 segs_in:1170 data_segs_out:2452 send 9.7Mbps lastrcv:2388 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:1943 busy:2384ms unacked:67 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4110872 minrtt:20.698
1651141265.219340, 	 reno wscale:8,9 rto:280 rtt:79.661/0.483 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:68 ssthresh:63 bytes_sent:3586696 bytes_retrans:641464 bytes_acked:2848217 segs_out:2479 segs_in:1184 data_segs_out:2477 send 9.9Mbps lastsnd:4 lastrcv:2420 lastack:4 pacing_rate 11.9Mbps delivery_rate 9.5Mbps delivered:1968 busy:2416ms unacked:67 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4074672 minrtt:20.698
1651141265.248127, 	 reno wscale:8,9 rto:284 rtt:81.085/0.441 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:68 ssthresh:63 bytes_sent:3624344 bytes_retrans:641464 bytes_acked:2884417 segs_out:2505 segs_in:1200 data_segs_out:2503 send 9.7Mbps lastrcv:2448 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:1993 busy:2444ms unacked:68 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4037024 minrtt:20.698
1651141265.278988, 	 reno wscale:8,9 rto:284 rtt:81.407/0.27 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:68 ssthresh:63 bytes_sent:3673576 bytes_retrans:641464 bytes_acked:2933649 segs_out:2539 segs_in:1220 data_segs_out:2537 send 9.7Mbps lastsnd:4 lastrcv:2492 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:2027 busy:2488ms unacked:68 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4118112 minrtt:20.698
1651141265.323353, 	 reno wscale:8,9 rto:284 rtt:82.109/0.499 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:69 ssthresh:63 bytes_sent:3730048 bytes_retrans:641464 bytes_acked:2988673 segs_out:2578 segs_in:1241 data_segs_out:2576 send 9.7Mbps lastrcv:2536 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:2065 busy:2532ms unacked:69 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4061640 minrtt:20.698
1651141265.369937, 	 reno wscale:8,9 rto:284 rtt:82.174/0.203 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:70 ssthresh:63 bytes_sent:3785072 bytes_retrans:641464 bytes_acked:3043697 segs_out:2616 segs_in:1263 data_segs_out:2614 send 9.9Mbps lastrcv:2580 pacing_rate 11.8Mbps delivery_rate 9.6Mbps delivered:2103 busy:2576ms unacked:69 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4136936 minrtt:20.698
1651141265.413894, 	 reno wscale:8,9 rto:284 rtt:83.481/0.3 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:70 ssthresh:63 bytes_sent:3837200 bytes_retrans:641464 bytes_acked:3094377 segs_out:2652 segs_in:1283 data_segs_out:2650 send 9.7Mbps lastrcv:2624 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:2138 busy:2620ms unacked:70 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4084808 minrtt:20.698
1651141265.456857, 	 reno wscale:8,9 rto:288 rtt:84.346/0.795 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:71 ssthresh:63 bytes_sent:3900912 bytes_retrans:641464 bytes_acked:3156641 segs_out:2696 segs_in:1308 data_segs_out:2694 send 9.8Mbps lastrcv:2676 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2181 busy:2672ms unacked:71 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4151416 minrtt:20.698
1651141265.510540, 	 reno wscale:8,9 rto:288 rtt:84.64/0.276 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:71 ssthresh:63 bytes_sent:3955936 bytes_retrans:641464 bytes_acked:3211665 segs_out:2734 segs_in:1330 data_segs_out:2732 send 9.7Mbps lastsnd:4 lastrcv:2724 lastack:4 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2219 busy:2720ms unacked:71 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4096392 minrtt:20.698
1651141265.556958, 	 reno wscale:8,9 rto:288 rtt:85.714/0.723 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:72 ssthresh:63 bytes_sent:4012408 bytes_retrans:641464 bytes_acked:3266689 segs_out:2773 segs_in:1352 data_segs_out:2771 send 9.7Mbps lastrcv:2768 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:2257 busy:2764ms unacked:72 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4105080 minrtt:20.698
1651141265.601174, 	 reno wscale:8,9 rto:288 rtt:85.853/0.241 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:72 ssthresh:63 bytes_sent:4070328 bytes_retrans:641464 bytes_acked:3324609 segs_out:2813 segs_in:1375 data_segs_out:2811 send 9.7Mbps lastrcv:2816 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2297 busy:2812ms unacked:72 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4047160 minrtt:20.698
1651141265.650016, 	 reno wscale:8,9 rto:288 rtt:87.091/0.363 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:73 ssthresh:63 bytes_sent:4132592 bytes_retrans:641464 bytes_acked:3385425 segs_out:2856 segs_in:1399 data_segs_out:2854 send 9.7Mbps lastrcv:2868 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2339 busy:2864ms unacked:73 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4115216 minrtt:20.698
1651141265.700845, 	 reno wscale:8,9 rto:288 rtt:87.062/0.266 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:73 ssthresh:63 bytes_sent:4186168 bytes_retrans:641464 bytes_acked:3439001 segs_out:2893 segs_in:1421 data_segs_out:2891 send 9.7Mbps lastrcv:2912 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:2376 busy:2908ms unacked:73 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4061640 minrtt:20.698
1651141265.746349, 	 reno wscale:8,9 rto:292 rtt:88.262/0.357 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:74 ssthresh:63 bytes_sent:4248432 bytes_retrans:641464 bytes_acked:3499817 segs_out:2936 segs_in:1444 data_segs_out:2934 send 9.7Mbps lastrcv:2964 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:2418 busy:2960ms unacked:74 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4129696 minrtt:20.698
1651141265.797987, 	 reno wscale:8,9 rto:292 rtt:88.434/0.176 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:75 ssthresh:63 bytes_sent:4307800 bytes_retrans:641464 bytes_acked:3559185 segs_out:2977 segs_in:1468 data_segs_out:2975 send 9.8Mbps lastrcv:3012 pacing_rate 11.8Mbps delivery_rate 9.5Mbps delivered:2459 busy:3008ms unacked:74 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4070328 minrtt:20.698
1651141265.850396, 	 reno wscale:8,9 rto:292 rtt:89.586/0.255 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:75 ssthresh:63 bytes_sent:4370064 bytes_retrans:641464 bytes_acked:3620001 segs_out:3020 segs_in:1492 data_segs_out:3018 send 9.7Mbps lastrcv:3064 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:2501 busy:3060ms unacked:75 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4138384 minrtt:20.698
1651141265.897935, 	 reno wscale:8,9 rto:292 rtt:89.65/0.137 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:76 ssthresh:63 bytes_sent:4426536 bytes_retrans:641464 bytes_acked:3675025 segs_out:3059 segs_in:1514 data_segs_out:3057 send 9.8Mbps lastsnd:4 lastrcv:3112 lastack:4 pacing_rate 11.8Mbps delivery_rate 9.6Mbps delivered:2539 busy:3108ms unacked:76 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4081912 minrtt:20.698
1651141265.943192, 	 reno wscale:8,9 rto:292 rtt:90.805/0.309 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:76 ssthresh:63 bytes_sent:4487352 bytes_retrans:641464 bytes_acked:3735841 segs_out:3101 segs_in:1538 data_segs_out:3099 send 9.7Mbps lastsnd:4 lastrcv:3164 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:2581 busy:3160ms unacked:76 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4086256 minrtt:20.698
1651141265.997369, 	 reno wscale:8,9 rto:292 rtt:91.804/0.854 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:77 ssthresh:63 bytes_sent:4549616 bytes_retrans:641464 bytes_acked:3796657 segs_out:3144 segs_in:1563 data_segs_out:3142 send 9.7Mbps lastrcv:3212 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:2623 busy:3208ms unacked:77 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4023992 minrtt:20.698
1651141266.049668, 	 reno wscale:8,9 rto:292 rtt:91.928/0.219 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:77 ssthresh:63 bytes_sent:4613328 bytes_retrans:641464 bytes_acked:3860369 segs_out:3188 segs_in:1588 data_segs_out:3186 send 9.7Mbps lastsnd:4 lastrcv:3268 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:2667 busy:3264ms unacked:77 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4090600 minrtt:20.698
1651141266.100183, 	 reno wscale:8,9 rto:296 rtt:92.933/0.679 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:78 ssthresh:63 bytes_sent:4678488 bytes_retrans:641464 bytes_acked:3924081 segs_out:3233 segs_in:1613 data_segs_out:3231 send 9.7Mbps lastsnd:4 lastrcv:3320 lastack:4 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2711 busy:3316ms unacked:78 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4025440 minrtt:20.698
1651141266.159875, 	 reno wscale:8,9 rto:296 rtt:93.309/0.249 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:78 ssthresh:63 bytes_sent:4737856 bytes_retrans:641464 bytes_acked:3983449 segs_out:3274 segs_in:1638 data_segs_out:3272 send 9.7Mbps lastrcv:3368 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:2752 busy:3364ms unacked:78 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4096392 minrtt:20.698
1651141266.205770, 	 reno wscale:8,9 rto:296 rtt:93.98/0.77 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:79 ssthresh:63 bytes_sent:4800120 bytes_retrans:641464 bytes_acked:4044265 segs_out:3317 segs_in:1660 data_segs_out:3315 send 9.7Mbps lastrcv:3420 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:2794 busy:3416ms unacked:79 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4034128 minrtt:20.698
1651141266.256447, 	 reno wscale:8,9 rto:296 rtt:94.172/0.3 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:79 ssthresh:63 bytes_sent:4862384 bytes_retrans:641464 bytes_acked:4107977 segs_out:3360 segs_in:1685 data_segs_out:3358 send 9.7Mbps lastrcv:3472 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2838 busy:3468ms unacked:78 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4102184 minrtt:20.698
1651141266.305847, 	 reno wscale:8,9 rto:296 rtt:95.288/0.379 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:80 ssthresh:63 bytes_sent:4924648 bytes_retrans:641464 bytes_acked:4168793 segs_out:3403 segs_in:1707 data_segs_out:3401 send 9.7Mbps lastrcv:3524 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2880 busy:3520ms unacked:79 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4039920 minrtt:20.698
1651141266.356668, 	 reno wscale:8,9 rto:296 rtt:95.545/0.388 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:80 ssthresh:63 bytes_sent:4978224 bytes_retrans:641464 bytes_acked:4220921 segs_out:3440 segs_in:1728 data_segs_out:3438 send 9.7Mbps lastsnd:4 lastrcv:3568 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:2916 busy:3564ms unacked:80 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4116664 minrtt:20.698
1651141266.400610, 	 reno wscale:8,9 rto:300 rtt:96.681/0.515 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:81 ssthresh:63 bytes_sent:5030352 bytes_retrans:641464 bytes_acked:4271601 segs_out:3476 segs_in:1746 data_segs_out:3474 send 9.7Mbps lastrcv:3608 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:2951 busy:3604ms unacked:81 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4064536 minrtt:20.698
1651141266.442814, 	 reno wscale:8,9 rto:300 rtt:96.622/0.221 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:81 ssthresh:63 bytes_sent:5081032 bytes_retrans:641464 bytes_acked:4322281 segs_out:3511 segs_in:1766 data_segs_out:3509 send 9.7Mbps lastrcv:3652 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2986 busy:3648ms unacked:81 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4079016 minrtt:20.698
1651141266.489047, 	 reno wscale:8,9 rto:300 rtt:96.802/0.15 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:82 ssthresh:63 bytes_sent:5140400 bytes_retrans:641464 bytes_acked:4380201 segs_out:3552 segs_in:1787 data_segs_out:3550 send 9.8Mbps lastrcv:3700 pacing_rate 11.8Mbps delivery_rate 9.5Mbps delivered:3026 busy:3696ms unacked:82 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4019648 minrtt:20.698
1651141266.538263, 	 reno wscale:8,9 rto:300 rtt:97.589/0.589 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:82 ssthresh:63 bytes_sent:5199768 bytes_retrans:641464 bytes_acked:4439569 segs_out:3593 segs_in:1810 data_segs_out:3591 send 9.7Mbps lastrcv:3748 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:3067 busy:3744ms unacked:82 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4090600 minrtt:20.698
1651141266.586432, 	 reno wscale:8,9 rto:300 rtt:99.062/0.588 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:83 ssthresh:63 bytes_sent:5264928 bytes_retrans:641464 bytes_acked:4504729 segs_out:3638 segs_in:1834 data_segs_out:3636 send 9.7Mbps lastrcv:3804 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:3112 busy:3800ms unacked:82 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4025440 minrtt:20.698
1651141266.638071, 	 reno wscale:8,9 rto:300 rtt:98.583/0.596 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:83 ssthresh:63 bytes_sent:5321400 bytes_retrans:641464 bytes_acked:4561201 segs_out:3677 segs_in:1855 data_segs_out:3675 send 9.8Mbps lastrcv:3852 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:3151 busy:3848ms unacked:82 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4099288 minrtt:20.698
1651141266.683382, 	 reno wscale:8,9 rto:300 rtt:99.633/0.745 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:84 ssthresh:63 bytes_sent:5377872 bytes_retrans:641464 bytes_acked:4614777 segs_out:3716 segs_in:1875 data_segs_out:3714 send 9.8Mbps lastrcv:3896 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:3188 busy:3892ms unacked:84 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4042816 minrtt:20.698
1651141266.761077, 	 reno wscale:8,9 rto:312 rtt:109.529/0.81 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:84 ssthresh:63 bytes_sent:5461856 bytes_retrans:641464 bytes_acked:4698761 segs_out:3774 segs_in:1906 data_segs_out:3772 send 8.9Mbps lastrcv:3976 pacing_rate 10.7Mbps delivery_rate 8.7Mbps delivered:3246 busy:3972ms unacked:84 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4023992 minrtt:20.698
1651141266.803421, 	 reno wscale:8,9 rto:312 rtt:109.635/0.174 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:85 ssthresh:63 bytes_sent:5490816 bytes_retrans:641464 bytes_acked:4727721 segs_out:3794 segs_in:1916 data_segs_out:3792 send 9.0Mbps lastrcv:4000 pacing_rate 10.8Mbps delivery_rate 8.8Mbps delivered:3266 busy:3996ms unacked:84 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3995032 minrtt:20.698
1651141266.828731, 	 reno wscale:8,9 rto:312 rtt:110.611/0.646 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:85 ssthresh:63 bytes_sent:5521224 bytes_retrans:641464 bytes_acked:4756681 segs_out:3815 segs_in:1926 data_segs_out:3813 send 8.9Mbps lastrcv:4024 pacing_rate 10.7Mbps delivery_rate 8.8Mbps delivered:3286 busy:4020ms unacked:85 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4094944 minrtt:20.698
1651141266.851748, 	 reno wscale:8,9 rto:304 rtt:102.866/1.822 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:85 ssthresh:63 bytes_sent:5553080 bytes_retrans:641464 bytes_acked:4788537 segs_out:3837 segs_in:1938 data_segs_out:3835 send 9.6Mbps lastsnd:4 lastrcv:4052 lastack:4 pacing_rate 11.5Mbps delivery_rate 8.7Mbps delivered:3308 busy:4048ms unacked:85 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4063088 minrtt:20.698
1651141266.881837, 	 reno wscale:8,9 rto:304 rtt:101.995/0.214 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:86 ssthresh:63 bytes_sent:5605208 bytes_retrans:641464 bytes_acked:4840665 segs_out:3873 segs_in:1957 data_segs_out:3871 send 9.8Mbps lastrcv:4092 pacing_rate 11.7Mbps delivery_rate 8.9Mbps delivered:3344 busy:4088ms unacked:85 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4010960 minrtt:20.698
1651141266.926028, 	 reno wscale:8,9 rto:304 rtt:102.388/0.693 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:86 ssthresh:63 bytes_sent:5648648 bytes_retrans:641464 bytes_acked:4882657 segs_out:3903 segs_in:1972 data_segs_out:3901 send 9.7Mbps lastrcv:4128 pacing_rate 11.7Mbps delivery_rate 8.9Mbps delivered:3373 busy:4124ms unacked:86 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4097840 minrtt:20.698
1651141266.969481, 	 reno wscale:8,9 rto:304 rtt:102.986/0.285 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:86 ssthresh:63 bytes_sent:5706568 bytes_retrans:641464 bytes_acked:4940577 segs_out:3943 segs_in:1994 data_segs_out:3941 send 9.7Mbps lastsnd:4 lastrcv:4180 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:3413 busy:4176ms unacked:86 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4039920 minrtt:20.698
1651141267.011737, 	 reno wscale:8,9 rto:304 rtt:102.951/0.199 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:87 ssthresh:63 bytes_sent:5757248 bytes_retrans:641464 bytes_acked:4989809 segs_out:3978 segs_in:2011 data_segs_out:3976 send 9.8Mbps lastrcv:4220 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:3447 busy:4216ms unacked:87 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4119560 minrtt:20.698
1651141267.050969, 	 reno wscale:8,9 rto:304 rtt:103.861/0.298 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:87 ssthresh:63 bytes_sent:5799240 bytes_retrans:641464 bytes_acked:5031801 segs_out:4007 segs_in:2027 data_segs_out:4005 send 9.7Mbps lastsnd:4 lastrcv:4256 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:3476 busy:4252ms unacked:87 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4077568 minrtt:20.698
1651141267.087732, 	 reno wscale:8,9 rto:308 rtt:104.127/0.378 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:87 ssthresh:63 bytes_sent:5842680 bytes_retrans:641464 bytes_acked:5076689 segs_out:4037 segs_in:2044 data_segs_out:4035 send 9.7Mbps lastrcv:4292 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:3507 busy:4288ms unacked:86 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4034128 minrtt:20.698
1651141267.125328, 	 reno wscale:8,9 rto:308 rtt:104.886/0.642 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:88 ssthresh:63 bytes_sent:5904944 bytes_retrans:641464 bytes_acked:5136057 segs_out:4080 segs_in:2066 data_segs_out:4078 send 9.7Mbps lastrcv:4340 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:3548 busy:4336ms unacked:88 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4102184 minrtt:20.698
1651141267.177146, 	 reno wscale:8,9 rto:308 rtt:105.232/0.223 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:88 ssthresh:63 bytes_sent:5962864 bytes_retrans:641464 bytes_acked:5193977 segs_out:4120 segs_in:2088 data_segs_out:4118 send 9.7Mbps lastsnd:4 lastrcv:4392 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:3588 busy:4388ms unacked:88 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4044264 minrtt:20.698
1651141267.234319, 	 reno wscale:8,9 rto:308 rtt:106.467/0.316 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:89 ssthresh:63 bytes_sent:6030920 bytes_retrans:641464 bytes_acked:5260585 segs_out:4167 segs_in:2113 data_segs_out:4165 send 9.7Mbps lastsnd:4 lastrcv:4448 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:3634 busy:4444ms unacked:89 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4041368 minrtt:20.698
1651141267.278256, 	 reno wscale:8,9 rto:308 rtt:106.565/0.172 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:89 ssthresh:63 bytes_sent:6088840 bytes_retrans:641464 bytes_acked:5318505 segs_out:4207 segs_in:2135 data_segs_out:4205 send 9.7Mbps lastsnd:4 lastrcv:4496 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:3674 busy:4492ms unacked:89 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3983448 minrtt:20.698
1651141267.330622, 	 reno wscale:8,9 rto:308 rtt:106.93/0.628 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:90 ssthresh:63 bytes_sent:6149656 bytes_retrans:641464 bytes_acked:5377873 segs_out:4249 segs_in:2156 data_segs_out:4247 send 9.7Mbps lastrcv:4544 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:3715 busy:4540ms unacked:90 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4052952 minrtt:20.698
1651141267.377951, 	 reno wscale:8,9 rto:308 rtt:107.62/0.451 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:90 ssthresh:63 bytes_sent:6204680 bytes_retrans:641464 bytes_acked:5432897 segs_out:4287 segs_in:2177 data_segs_out:4285 send 9.7Mbps lastsnd:4 lastrcv:4592 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:3753 busy:4588ms unacked:90 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3997928 minrtt:20.698
1651141267.423047, 	 reno wscale:8,9 rto:312 rtt:108.603/0.816 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:91 ssthresh:63 bytes_sent:6271288 bytes_retrans:641464 bytes_acked:5499505 segs_out:4333 segs_in:2202 data_segs_out:4331 send 9.7Mbps lastsnd:4 lastrcv:4648 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:3799 busy:4644ms unacked:90 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4061640 minrtt:20.698
1651141267.481287, 	 reno wscale:8,9 rto:312 rtt:108.987/0.224 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:91 ssthresh:63 bytes_sent:6321968 bytes_retrans:641464 bytes_acked:5548737 segs_out:4368 segs_in:2221 data_segs_out:4366 send 9.7Mbps lastsnd:4 lastrcv:4688 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:3833 busy:4684ms unacked:91 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4010960 minrtt:20.698
1651141267.519440, 	 reno wscale:8,9 rto:312 rtt:108.925/0.089 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:91 ssthresh:63 bytes_sent:6365408 bytes_retrans:641464 bytes_acked:5592177 segs_out:4398 segs_in:2238 data_segs_out:4396 send 9.7Mbps lastrcv:4724 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:3863 busy:4720ms unacked:91 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4097840 minrtt:20.698
